9.42745e+08, 5.75535e+08, -4.05867e+10, 4.13092e+10, -6.80365e+09, 1.08412e+11, 2.326e+10, 1.48691e+11, -3.32382e+10, -2.24117e+11, -1.0655e+11, 7.768e+11, 1.10014e+12, 9.13384e+11, 2.78633e+12, 6.87136e+11
9.67411e+08, 6.01775e+08, -4.5661e+10, -3.41661e+10, -6.2865e+10, 8.78116e+10, -2.78724e+10, 1.47662e+11, 8.39855e+09, -2.26649e+11, -1.28763e+11, 7.73547e+11, 1.08945e+12, 9.26265e+11, 2.78348e+12, 6.9854e+11
9.91948e+08, 6.28762e+08, 2.83966e+10, -5.04496e+10, -9.941e+10, 4.05529e+10, -7.5645e+10, 1.29493e+11, 4.97859e+10, -2.21544e+11, -1.5087e+11, 7.69658e+11, 1.07862e+12, 9.3902e+11, 2.78059e+12, 7.09931e+11
1.01632e+09, 6.56448e+08, 5.53897e+10, 2.06012e+10, -1.0524e+11, -1.89171e+10, -1.14499e+11, 9.6325e+10, 8.95357e+10, -2.08981e+11, -1.72852e+11, 7.65137e+11, 1.06763e+12, 9.51647e+11, 2.77765e+12, 7.21311e+11
1.04049e+09, 6.84793e+08, -1.08826e+10, 5.75481e+10, -7.85601e+10, -7.23984e+10, -1.39922e+11, 5.20339e+10, 1.26318e+11, -1.8939e+11, -1.94691e+11, 7.59988e+11, 1.05651e+12, 9.64146e+11, 2.77467e+12, 7.32679e+11
1.06444e+09, 7.1375e+08, -5.70554e+10, -2.38635e+09, -2.75364e+10, -1.03531e+11, -1.48968e+11, 1.7771e+09, 1.58906e+11, -1.63434e+11, -2.16369e+11, 7.54215e+11, 1.04523e+12, 9.76513e+11, 2.77164e+12, 7.44034e+11
1.08817e+09, 7.43255e+08, -4.6261e+09, -5.70237e+10, 3.22287e+10, -1.02815e+11, -1.40587e+11, -4.86025e+10, 1.86214e+11, -1.31986e+11, -2.37869e+11, 7.47823e+11, 1.03382e+12, 9.88749e+11, 2.76856e+12, 7.55377e+11
1.11174e+09, 7.73272e+08, 5.73324e+10, -1.30752e+10, 8.24933e+10, -7.04934e+10, -1.15746e+11, -9.32478e+10, 2.07334e+11, -9.61015e+10, -2.59172e+11, 7.40818e+11, 1.02227e+12, 1.00085e+12, 2.76544e+12, 7.66708e+11
1.13518e+09, 8.03818e+08, 2.28337e+10, 5.46057e+10, 1.07946e+11, -1.64402e+10, -7.73186e+10, -1.2696e+11, 2.21566e+11, -5.69809e+10, -2.80262e+11, 7.33205e+11, 1.01057e+12, 1.01282e+12, 2.76227e+12, 7.78025e+11
1.1585e+09, 8.34933e+08, -4.89362e+10, 3.04457e+10, 1.00849e+11, 4.28692e+10, -2.976e+10, -1.45799e+11, 2.28439e+11, -1.59307e+10, -3.0112e+11, 7.24992e+11, 9.98745e+11, 1.02464e+12, 2.75905e+12, 7.8933e+11
1.18167e+09, 8.66644e+08, -3.5728e+10, -4.40457e+10, 6.33685e+10, 8.93668e+10, 2.1401e+10, -1.47546e+11, 2.27727e+11, 2.56796e+10, -3.21731e+11, 7.16185e+11, 9.86779e+11, 1.03633e+12, 2.75579e+12, 8.00621e+11
1.20468e+09, 8.98957e+08, 4.01167e+10, -4.20252e+10, 6.92381e+09, 1.08872e+11, 7.02001e+10, -1.31967e+11, 2.19453e+11, 6.64621e+10, -3.42078e+11, 7.06793e+11, 9.7468e+11, 1.04788e+12, 2.75248e+12, 8.11899e+11
1.22751e+09, 9.31886e+08, 4.91849e+10, 3.34426e+10, -5.12637e+10, 9.54131e+10, 1.10933e+11, -1.00857e+11, 2.03894e+11, 1.05056e+11, -3.62143e+11, 6.96822e+11, 9.62449e+11, 1.05929e+12, 2.74913e+12, 8.23163e+11
1.2501e+09, 9.65445e+08, -2.39913e+10, 5.3335e+10, -9.34057e+10, 5.30797e+10, 1.38825e+11, -5.78352e+10, 1.81566e+11, 1.40174e+11, -3.8191e+11, 6.86281e+11, 9.50087e+11, 1.07055e+12, 2.74573e+12, 8.34413e+11
1.27241e+09, 9.99617e+08, -5.44035e+10, -1.59215e+10, -1.06594e+11, -5.19186e+09, 1.50605e+11, -7.92643e+09, 1.53212e+11, 1.70639e+11, -4.01364e+11, 6.75179e+11, 9.37596e+11, 1.08167e+12, 2.74228e+12, 8.45649e+11
1.29439e+09, 1.03435e+09, 9.65691e+09, -5.637e+10, -8.67815e+10, -6.15687e+10, 1.44888e+11, 4.30285e+10, 1.19775e+11, 1.95431e+11, -4.20488e+11, 6.63526e+11, 9.24978e+11, 1.09264e+12, 2.73878e+12, 8.56872e+11
1.31608e+09, 1.06959e+09, 5.92175e+10, 1.2363e+09, -4.00303e+10, -9.87999e+10, 1.22352e+11, 8.90653e+10, 8.23715e+10, 2.13715e+11, -4.39268e+11, 6.51332e+11, 9.12235e+11, 1.10346e+12, 2.73525e+12, 8.68079e+11
1.33748e+09, 1.10534e+09, 9.44535e+09, 5.85875e+10, 1.93584e+10, -1.05514e+11, 8.56458e+10, 1.24803e+11, 4.22507e+10, 2.24871e+11, -4.57687e+11, 6.38605e+11, 8.99369e+11, 1.11414e+12, 2.73166e+12, 8.79273e+11
1.35861e+09, 1.14162e+09, -5.43788e+10, 1.79009e+10, 7.32493e+10, -7.96805e+10, 3.90802e+10, 1.46077e+11, 7.56541e+08, 2.28518e+11, -4.75731e+11, 6.25358e+11, 8.8638e+11, 1.12466e+12, 2.72803e+12, 8.90451e+11
1.37946e+09, 1.17843e+09, -2.3651e+10, -5.12508e+10, 1.05219e+11, -2.91987e+10, -1.18924e+10, 1.50427e+11, -4.07177e+10, 2.24525e+11, -4.93386e+11, 6.11601e+11, 8.73272e+11, 1.13503e+12, 2.72435e+12, 9.01615e+11
1.40002e+09, 1.21577e+09, 4.95172e+10, -3.10162e+10, 1.05542e+11, 3.05424e+10, -6.13194e+10, 1.37374e+11, -8.0776e+10, 2.13017e+11, -5.10636e+11, 5.97346e+11, 8.60045e+11, 1.14525e+12, 2.72063e+12, 9.12763e+11
1.42029e+09, 1.25368e+09, 4.01251e+10, 4.44067e+10, 7.41263e+10, 8.13456e+10, -1.03445e+11, 1.08466e+11, -1.18066e+11, 1.94375e+11, -5.27468e+11, 5.82604e+11, 8.46702e+11, 1.15531e+12, 2.71686e+12, 9.23897e+11
1.4402e+09, 1.29221e+09, -3.5643e+10, 4.61032e+10, 2.05416e+10, 1.07725e+11, -1.33375e+11, 6.70884e+10, -1.51327e+11, 1.6922e+11, -5.43869e+11, 5.67387e+11, 8.33245e+11, 1.16522e+12, 2.71304e+12, 9.35014e+11
